date,commodity,market,district,state,variety,grade,min_price,max_price,modal_price,arrivals
2023-09-28,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1911.53,2366.22,2120.28,4420.37
2023-09-29,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1715.98,2131.13,1898.27,3911.94
2023-09-30,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1923.42,2209.83,2077.47,3138.06
2023-10-02,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1473.53,1801.2,1623.62,5392.63
2023-10-03,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1697.92,2066.92,1871.21,6094.49
2023-10-04,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1776.16,1981.24,1883.47,5629.67
2023-10-05,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1698.37,2018.28,1845.99,3851.25
2023-10-06,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1798.71,2238.64,1988.51,3906.39
2023-10-07,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1483.83,1769.77,1606.46,4489.51
2023-10-09,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1601.88,1817.76,1711.56,3711.26
2023-10-10,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1620.08,1881.83,1749.93,2242.79
2023-10-11,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1708.26,1937.54,1824.1,5070.6
2023-10-12,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1560.19,1865.36,1695.04,3878.96
2023-10-13,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1506.62,1627.73,1573.88,6172.57
2023-10-14,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1650.04,1930.73,1786.47,3951.37
2023-10-16,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1664.57,1804.16,1740.36,5386.45
2023-10-17,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1760.21,1940.71,1840.62,5718.13
2023-10-18,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1533.72,1742.36,1627.05,4640.4
2023-10-19,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1603.29,1780.35,1683.9,3668.84
2023-10-20,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1641.9,1908.61,1785.25,6556.36
2023-10-21,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1751.32,1891.42,1825.99,5286.21
2023-10-23,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1479.6,1792.43,1642.28,5748.04
2023-10-24,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1855.05,2133.27,1991.87,4722.38
2023-10-25,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1640.31,2017.7,1803.44,5842.16
2023-10-26,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1901.3,2214.0,2074.78,3867.32
2023-10-27,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1696.68,1896.67,1800.3,5121.74
2023-10-28,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1728.5,2109.75,1888.53,5505.52
2023-10-30,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1540.63,1703.94,1611.58,5508.46
2023-10-31,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1738.85,2064.15,1881.49,6365.05
2023-11-01,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1592.27,1902.08,1725.15,5729.36
2023-11-02,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1430.01,1675.09,1554.79,6009.93
2023-11-03,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1490.71,1668.0,1576.35,6474.69
2023-11-04,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1450.14,1721.89,1575.01,5809.68
2023-11-06,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1279.19,1461.31,1371.77,4856.03
2023-11-07,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1442.46,1753.92,1574.51,5744.47
2023-11-08,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1722.46,1955.49,1851.1,4222.53
2023-11-09,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1583.08,1862.95,1699.88,8549.31
2023-11-10,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1490.84,1689.75,1577.99,5238.7
2023-11-11,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1633.38,1791.76,1708.84,4359.26
2023-11-13,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1569.92,1884.0,1720.95,4107.81
2023-11-14,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1481.16,1728.61,1594.95,3593.62
2023-11-15,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1406.37,1692.25,1558.1,4901.0
2023-11-16,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1675.81,1975.25,1831.23,6273.81
2023-11-17,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1549.94,1757.24,1645.91,6433.61
2023-11-18,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1438.32,1669.65,1548.28,5813.54
2023-11-20,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1481.21,1722.79,1583.82,5025.82
2023-11-21,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1584.54,1789.86,1678.23,6985.43
2023-11-22,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1506.63,1823.93,1641.47,6510.52
2023-11-23,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1589.43,1709.89,1655.84,7784.66
2023-11-24,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1574.58,1806.28,1695.29,5925.08
2023-11-25,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1702.52,1948.61,1827.45,5792.29
2023-11-26,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1547.3,1705.84,1629.28,4819.8
2023-11-27,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1496.06,1702.94,1599.65,5576.18
2023-11-28,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1485.6,1721.73,1597.05,5587.3
2023-11-29,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1695.61,1860.45,1767.08,5462.81
2023-11-30,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1477.25,1755.45,1604.97,4457.98
2023-12-01,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1766.43,2031.05,1905.59,5016.14
2023-12-02,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1614.45,1991.01,1771.81,5175.13
2023-12-04,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1609.7,1846.2,1733.44,6630.48
2023-12-05,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1619.77,1793.18,1700.04,6046.95
2023-12-06,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1717.09,1870.49,1801.22,4007.31
2023-12-07,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1698.5,1876.86,1780.9,5525.62
2023-12-08,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1624.09,1965.1,1776.98,5227.34
2023-12-09,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1670.72,1912.84,1789.33,5125.9
2023-12-11,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1534.88,1685.26,1617.97,4560.31
2023-12-12,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1707.0,1893.8,1803.88,4008.62
2023-12-13,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1618.78,1988.97,1798.51,3908.61
2023-12-14,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1574.75,1961.36,1740.75,5191.52
2023-12-15,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1759.24,1975.54,1861.78,5830.12
2023-12-16,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1683.11,1842.16,1756.02,5093.81
2023-12-17,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1785.05,1973.82,1868.85,6983.37
2023-12-18,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1773.68,1994.12,1872.01,4905.83
2023-12-19,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1841.07,2155.63,1992.29,5875.52
2023-12-20,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1625.72,1962.85,1804.62,5127.48
2023-12-21,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1657.1,1933.59,1796.07,5179.78
2023-12-22,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1656.15,2083.8,1837.16,6094.07
2023-12-23,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1820.72,2051.68,1935.35,5035.72
2023-12-25,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1702.88,2047.24,1855.22,4766.43
2023-12-26,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1455.56,1670.43,1562.65,4368.47
2023-12-27,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1715.98,2049.87,1867.64,4215.59
2023-12-28,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1640.12,1796.88,1709.69,5395.81
2023-12-29,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1701.63,2052.8,1873.3,5116.61
2023-12-30,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1820.61,2006.25,1912.6,5259.93
2024-01-01,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2003.67,2238.17,2101.67,3500.96
2024-01-02,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2112.76,2323.71,2215.03,4206.32
2024-01-03,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1877.11,2178.71,2010.97,3925.84
2024-01-04,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2275.67,2689.49,2466.62,3495.7
2024-01-05,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2185.22,2461.85,2303.11,4200.18
2024-01-06,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2105.97,2289.37,2198.83,2727.67
2024-01-08,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1973.33,2423.01,2178.63,4018.55
2024-01-09,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2026.85,2251.76,2142.27,3873.36
2024-01-10,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1898.65,2207.69,2032.62,3066.94
2024-01-11,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1779.8,2021.28,1888.85,3835.55
2024-01-12,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1897.7,2205.91,2066.46,3661.06
2024-01-13,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2064.71,2356.03,2202.43,6087.83
2024-01-15,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1924.9,2246.06,2061.07,3278.48
2024-01-16,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1774.15,2148.07,1967.52,4268.29
2024-01-17,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2059.8,2526.93,2265.28,3971.48
2024-01-18,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1816.82,2069.41,1949.91,4101.79
2024-01-19,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2138.84,2354.18,2255.77,3890.19
2024-01-20,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1835.67,2079.84,1943.52,2202.11
2024-01-22,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2021.95,2327.78,2166.13,3796.65
2024-01-23,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1844.19,2105.73,1963.58,3021.39
2024-01-24,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2093.17,2321.76,2213.84,2477.61
2024-01-25,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1762.78,2128.16,1953.45,3265.76
2024-01-26,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2079.35,2405.19,2215.47,4080.93
2024-01-27,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1696.64,2055.74,1863.69,4619.31
2024-01-29,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1781.24,2071.11,1908.26,4097.02
2024-01-30,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1726.52,1936.79,1834.59,4263.47
2024-01-31,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1876.15,2292.79,2053.33,2814.25
2024-02-01,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2344.99,2576.07,2462.82,3152.5
2024-02-02,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2233.36,2752.35,2470.24,3098.65
2024-02-03,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1928.53,2285.51,2097.86,2542.5
2024-02-05,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2149.3,2553.34,2348.4,2971.38
2024-02-06,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2212.49,2653.62,2416.82,2850.73
2024-02-07,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2050.3,2517.67,2248.67,3211.61
2024-02-08,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2312.37,2723.73,2503.79,3047.66
2024-02-09,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2161.5,2588.47,2341.18,3073.46
2024-02-10,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2363.22,2752.74,2529.97,4210.75
2024-02-12,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2247.29,2591.3,2423.92,3509.38
2024-02-13,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2400.91,2622.68,2517.55,2745.86
2024-02-14,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2201.97,2567.96,2403.84,3397.73
2024-02-15,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2217.02,2670.87,2436.41,3178.88
2024-02-16,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2073.51,2472.77,2247.58,3680.48
2024-02-17,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2323.1,2535.41,2439.56,2741.86
2024-02-19,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2282.44,2484.46,2387.51,3536.91
2024-02-20,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2342.93,2766.2,2557.4,2650.19
2024-02-21,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2223.25,2510.56,2360.44,2938.97
2024-02-22,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2019.23,2340.73,2174.6,3514.32
2024-02-23,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,1921.97,2235.92,2069.23,2886.09
2024-02-24,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2088.88,2387.69,2230.21,3093.74
2024-02-26,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2117.59,2509.67,2287.4,3589.78
2024-02-27,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2395.71,2657.33,2517.97,2782.06
2024-02-28,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2294.38,2566.73,2418.4,3710.66
2024-02-29,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2107.04,2423.2,2258.62,3453.05
2024-03-01,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2240.07,2595.49,2415.47,3482.89
2024-03-02,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2274.0,2636.69,2447.48,3478.79
2024-03-04,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2707.92,2994.81,2842.59,3081.4
2024-03-05,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2306.46,2719.57,2518.99,3565.76
2024-03-06,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2284.09,2609.82,2434.17,3598.62
2024-03-07,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2350.81,2707.93,2511.29,3131.04
2024-03-08,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2490.54,2734.23,2595.2,3548.1
2024-03-09,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2465.33,2797.95,2608.66,3759.02
2024-03-10,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2195.81,2679.79,2397.51,3594.61
2024-03-11,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2230.16,2662.47,2425.18,3120.49
2024-03-12,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2475.31,2820.54,2620.43,2823.93
2024-03-13,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2208.52,2536.02,2374.72,3464.41
2024-03-14,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2337.19,2669.51,2499.56,3271.2
2024-03-15,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2542.17,2931.19,2718.42,4768.05
2024-03-16,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2169.42,2366.07,2262.47,3724.21
2024-03-18,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2223.04,2741.98,2457.73,1916.06
2024-03-19,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2417.0,2834.52,2605.25,2889.54
2024-03-20,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2318.57,2744.38,2526.55,2744.94
2024-03-21,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2266.75,2562.17,2411.13,3196.39
2024-03-22,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2094.95,2546.48,2301.62,3574.68
2024-03-23,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2267.08,2658.49,2439.61,3329.11
2024-03-25,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2416.33,2907.07,2631.59,3217.63
2024-03-26,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2679.33,2973.14,2821.43,3258.41
2024-03-27,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2384.58,2732.94,2535.15,3882.74
2024-03-28,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2408.65,2685.76,2539.25,3473.2
2024-03-29,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2635.18,2916.09,2778.58,2704.29
2024-03-30,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2322.69,2752.17,2510.63,1956.2
2024-04-01,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2359.66,2737.08,2560.04,3757.78
2024-04-02,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2354.69,2584.88,2474.98,2940.72
2024-04-03,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2251.51,2599.6,2397.67,2893.31
2024-04-04,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2597.09,3087.21,2820.87,3705.88
2024-04-05,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2444.11,2772.57,2625.62,3612.97
2024-04-06,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2277.04,2694.92,2465.38,2434.28
2024-04-07,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2084.56,2549.79,2307.01,3495.47
2024-04-08,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2205.8,2665.87,2408.79,3320.38
2024-04-09,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2447.31,2991.57,2715.67,2916.48
2024-04-10,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2245.17,2805.68,2484.14,3623.87
2024-04-11,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2438.06,2826.25,2610.38,3614.66
2024-04-12,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2274.1,2719.63,2496.66,3099.84
2024-04-13,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2518.41,3040.43,2795.64,1801.15
2024-04-15,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2383.71,2582.23,2484.89,3257.68
2024-04-16,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2152.1,2711.27,2388.56,3037.27
2024-04-17,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2165.88,2535.38,2346.09,3475.45
2024-04-18,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2656.73,2928.07,2792.15,3522.08
2024-04-19,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2695.51,3084.68,2886.41,3491.05
2024-04-20,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2154.93,2611.41,2375.69,2071.95
2024-04-22,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2565.35,2799.27,2676.47,3273.44
2024-04-23,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2270.39,2753.22,2514.68,2722.36
2024-04-24,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2288.03,2696.88,2495.91,3552.39
2024-04-25,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2329.15,2664.04,2494.5,2853.15
2024-04-26,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2611.89,3024.96,2791.18,2910.63
2024-04-27,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2198.51,2638.18,2406.14,4298.6
2024-04-29,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2281.98,2500.22,2393.41,3942.85
2024-04-30,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2544.76,3016.8,2765.82,4468.03
2024-05-01,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2386.83,2783.82,2564.14,3399.33
2024-05-02,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2481.27,2960.05,2713.18,2411.1
2024-05-03,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2571.42,2884.34,2708.0,1902.96
2024-05-04,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2363.77,2890.1,2622.07,3042.91
2024-05-05,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2460.3,2933.57,2661.26,2882.28
2024-05-06,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2208.54,2523.81,2365.1,3681.26
2024-05-07,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2339.76,2646.65,2478.52,3344.14
2024-05-08,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2426.06,2662.82,2548.08,3893.45
2024-05-09,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2195.51,2681.9,2401.32,4085.72
2024-05-10,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2612.79,2882.41,2732.48,2769.98
2024-05-11,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2250.83,2580.74,2397.17,4251.52
2024-05-13,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2353.81,2695.73,2522.33,3224.39
2024-05-14,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2050.57,2418.72,2218.51,3624.93
2024-05-15,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2605.22,2851.61,2728.0,2781.65
2024-05-16,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2475.27,3057.64,2727.52,4260.45
2024-05-17,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2350.61,2773.15,2532.32,2833.34
2024-05-18,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2171.77,2609.41,2379.66,3166.28
2024-05-19,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2496.88,2702.29,2610.98,2652.32
2024-05-20,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2317.08,2816.99,2556.59,3790.32
2024-05-21,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2439.81,2809.22,2617.86,2994.5
2024-05-22,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2455.35,2933.12,2720.33,3831.31
2024-05-23,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2363.12,2630.73,2506.05,5011.81
2024-05-24,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2277.9,2505.16,2396.84,3303.1
2024-05-25,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2470.83,2665.52,2577.44,3565.75
2024-05-27,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2436.96,2658.33,2541.11,3662.6
2024-05-28,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2803.6,3241.96,3003.19,2527.35
2024-05-29,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2628.19,2937.97,2769.49,1920.58
2024-05-30,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2314.27,2695.43,2473.1,3052.35
2024-05-31,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2391.76,2738.61,2572.17,3475.25
2024-06-01,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2530.89,2760.31,2642.29,2458.92
2024-06-03,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2447.51,2719.38,2585.98,3857.65
2024-06-04,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2666.39,3222.3,2919.41,3489.84
2024-06-05,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2167.5,2594.21,2368.57,3414.42
2024-06-06,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2386.66,2609.92,2504.5,2951.28
2024-06-07,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2310.42,2698.62,2525.87,2024.42
2024-06-08,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2384.78,2616.57,2493.37,2666.88
2024-06-09,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2252.25,2540.18,2409.29,3673.02
2024-06-10,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2310.55,2864.4,2551.64,2866.15
2024-06-11,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2458.75,2694.27,2582.34,2627.05
2024-06-12,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2514.18,2803.71,2645.17,2868.29
2024-06-13,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2309.86,2630.86,2482.15,3736.26
2024-06-14,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2637.83,2975.98,2808.39,3047.33
2024-06-15,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2326.22,2781.96,2553.82,3008.33
2024-06-17,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2329.67,2547.34,2429.05,3761.74
2024-06-18,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2415.04,2641.92,2535.18,2619.02
2024-06-19,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2474.33,2988.75,2689.44,4253.6
2024-06-20,Onion,Lasalgaon,Nashik,Maharashtra,Red,FAQ,2616.23,2973.61,2773.37,2461.74
