order_id,product_id,seller_id,buyer_id,commodity,district,state,quantity_kg,unit,listed_unit_price,negotiated_unit_price,final_unit_price,order_date,status,fulfillment_days,delivery_outcome,dataset_nature
ORD-DEMO-1380,PROD-WHE-100,SELLER-FARMER-6,BUYER-RETAIL-6,Wheat,Nashik,Maharashtra,436.5,KG,27.54,27.54,27.54,2025-01-16,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1381,PROD-TOM-101,SELLER-FARMER-7,BUYER-RETAIL-7,Tomato,Hubballi,Karnataka,353.8,KG,29.01,29.01,29.01,2025-01-17,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1382,PROD-ONI-102,SELLER-FARMER-8,BUYER-RETAIL-8,Onion,Nashik,Maharashtra,271.8,KG,33.23,30.27,30.27,2025-01-18,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1383,PROD-POT-103,SELLER-FARMER-9,BUYER-RETAIL-9,Potato,Pune,Maharashtra,368.6,KG,24.06,24.06,24.06,2025-01-19,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1384,PROD-RIC-104,SELLER-FARMER-10,BUYER-RETAIL-10,Rice,Hubballi,Karnataka,119.2,KG,53.33,53.33,53.33,2025-01-20,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1385,PROD-WHE-105,SELLER-FARMER-11,BUYER-RETAIL-11,Wheat,Nashik,Maharashtra,314.8,KG,26.7,26.7,26.7,2025-01-21,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1386,PROD-TOM-106,SELLER-FARMER-12,BUYER-RETAIL-12,Tomato,Hubballi,Karnataka,59.4,KG,30.56,30.56,30.56,2025-01-22,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1387,PROD-ONI-107,SELLER-FARMER-13,BUYER-RETAIL-13,Onion,Nashik,Maharashtra,472.7,KG,31.81,31.81,31.81,2025-01-23,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1388,PROD-POT-108,SELLER-FARMER-14,BUYER-RETAIL-14,Potato,Pune,Maharashtra,219.9,KG,25.1,25.1,25.1,2025-01-24,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1389,PROD-RIC-109,SELLER-FARMER-15,BUYER-RETAIL-15,Rice,Hubballi,Karnataka,251.5,KG,57.57,57.57,57.57,2025-01-25,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1390,PROD-WHE-110,SELLER-FARMER-1,BUYER-RETAIL-16,Wheat,Nashik,Maharashtra,491.3,KG,23.09,23.09,23.09,2025-01-26,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1391,PROD-TOM-111,SELLER-FARMER-2,BUYER-RETAIL-17,Tomato,Hubballi,Karnataka,238.9,KG,29.15,29.15,29.15,2025-01-27,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1392,PROD-ONI-112,SELLER-FARMER-3,BUYER-RETAIL-18,Onion,Nashik,Maharashtra,219.8,KG,35.06,35.06,35.06,2025-01-28,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1393,PROD-POT-113,SELLER-FARMER-4,BUYER-RETAIL-19,Potato,Pune,Maharashtra,170.6,KG,23.6,23.6,23.6,2025-01-29,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1394,PROD-RIC-114,SELLER-FARMER-5,BUYER-RETAIL-20,Rice,Hubballi,Karnataka,313.4,KG,53.91,49.87,49.87,2025-01-30,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1395,PROD-WHE-115,SELLER-FARMER-6,BUYER-RETAIL-21,Wheat,Nashik,Maharashtra,36.1,KG,24.0,22.83,22.83,2025-01-31,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1396,PROD-TOM-116,SELLER-FARMER-7,BUYER-RETAIL-22,Tomato,Hubballi,Karnataka,114.0,KG,28.06,26.5,26.5,2025-02-01,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1397,PROD-ONI-117,SELLER-FARMER-8,BUYER-RETAIL-23,Onion,Nashik,Maharashtra,287.5,KG,34.19,33.03,33.03,2025-02-02,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1398,PROD-POT-118,SELLER-FARMER-9,BUYER-RETAIL-24,Potato,Pune,Maharashtra,295.2,KG,21.06,21.06,21.06,2025-02-03,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1399,PROD-RIC-119,SELLER-FARMER-10,BUYER-RETAIL-25,Rice,Hubballi,Karnataka,346.0,KG,63.11,58.08,58.08,2025-02-04,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1400,PROD-WHE-100,SELLER-FARMER-11,BUYER-RETAIL-1,Wheat,Nashik,Maharashtra,242.7,KG,23.52,22.54,22.54,2025-02-05,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1401,PROD-TOM-101,SELLER-FARMER-12,BUYER-RETAIL-2,Tomato,Hubballi,Karnataka,227.2,KG,27.35,24.68,24.68,2025-02-06,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1402,PROD-ONI-102,SELLER-FARMER-13,BUYER-RETAIL-3,Onion,Nashik,Maharashtra,169.5,KG,36.4,32.95,32.95,2025-02-07,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1403,PROD-POT-103,SELLER-FARMER-14,BUYER-RETAIL-4,Potato,Pune,Maharashtra,120.8,KG,22.67,22.67,22.67,2025-02-08,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1404,PROD-RIC-104,SELLER-FARMER-15,BUYER-RETAIL-5,Rice,Hubballi,Karnataka,453.9,KG,53.84,53.84,53.84,2025-02-09,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1405,PROD-WHE-105,SELLER-FARMER-1,BUYER-RETAIL-6,Wheat,Nashik,Maharashtra,451.1,KG,25.03,24.23,24.23,2025-02-10,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1406,PROD-TOM-106,SELLER-FARMER-2,BUYER-RETAIL-7,Tomato,Hubballi,Karnataka,359.2,KG,28.14,28.14,28.14,2025-02-11,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1407,PROD-ONI-107,SELLER-FARMER-3,BUYER-RETAIL-8,Onion,Nashik,Maharashtra,34.5,KG,36.75,36.75,36.75,2025-02-12,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1408,PROD-POT-108,SELLER-FARMER-4,BUYER-RETAIL-9,Potato,Pune,Maharashtra,338.9,KG,22.96,22.96,22.96,2025-02-13,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1409,PROD-RIC-109,SELLER-FARMER-5,BUYER-RETAIL-10,Rice,Hubballi,Karnataka,354.4,KG,58.91,54.82,54.82,2025-02-14,DELIVERED,5,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1410,PROD-WHE-110,SELLER-FARMER-6,BUYER-RETAIL-11,Wheat,Nashik,Maharashtra,55.6,KG,23.21,20.96,20.96,2025-02-15,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1411,PROD-TOM-111,SELLER-FARMER-7,BUYER-RETAIL-12,Tomato,Hubballi,Karnataka,197.4,KG,26.7,26.7,26.7,2025-02-16,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1412,PROD-ONI-112,SELLER-FARMER-8,BUYER-RETAIL-13,Onion,Nashik,Maharashtra,69.5,KG,34.88,34.88,34.88,2025-02-17,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1413,PROD-POT-113,SELLER-FARMER-9,BUYER-RETAIL-14,Potato,Pune,Maharashtra,391.0,KG,21.81,21.81,21.81,2025-02-18,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1414,PROD-RIC-114,SELLER-FARMER-10,BUYER-RETAIL-15,Rice,Hubballi,Karnataka,444.7,KG,53.45,53.45,53.45,2025-02-19,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1415,PROD-WHE-115,SELLER-FARMER-11,BUYER-RETAIL-16,Wheat,Nashik,Maharashtra,435.6,KG,26.06,26.06,26.06,2025-02-20,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1416,PROD-TOM-116,SELLER-FARMER-12,BUYER-RETAIL-17,Tomato,Hubballi,Karnataka,61.4,KG,29.95,29.95,29.95,2025-02-21,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1417,PROD-ONI-117,SELLER-FARMER-13,BUYER-RETAIL-18,Onion,Nashik,Maharashtra,342.1,KG,32.27,32.27,32.27,2025-02-22,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1418,PROD-POT-118,SELLER-FARMER-14,BUYER-RETAIL-19,Potato,Pune,Maharashtra,170.2,KG,22.96,21.36,21.36,2025-02-23,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1419,PROD-RIC-119,SELLER-FARMER-15,BUYER-RETAIL-20,Rice,Hubballi,Karnataka,427.5,KG,62.57,62.57,62.57,2025-02-24,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1420,PROD-WHE-100,SELLER-FARMER-1,BUYER-RETAIL-21,Wheat,Nashik,Maharashtra,300.4,KG,27.22,27.22,27.22,2025-02-25,DELIVERED,5,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1421,PROD-TOM-101,SELLER-FARMER-2,BUYER-RETAIL-22,Tomato,Hubballi,Karnataka,224.8,KG,29.82,29.82,29.82,2025-02-26,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1422,PROD-ONI-102,SELLER-FARMER-3,BUYER-RETAIL-23,Onion,Nashik,Maharashtra,113.2,KG,32.66,32.66,32.66,2025-02-27,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1423,PROD-POT-103,SELLER-FARMER-4,BUYER-RETAIL-24,Potato,Pune,Maharashtra,55.5,KG,21.43,21.43,21.43,2025-02-28,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1424,PROD-RIC-104,SELLER-FARMER-5,BUYER-RETAIL-25,Rice,Hubballi,Karnataka,228.9,KG,53.15,52.07,52.07,2025-03-01,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1425,PROD-WHE-105,SELLER-FARMER-6,BUYER-RETAIL-1,Wheat,Nashik,Maharashtra,315.2,KG,24.37,24.37,24.37,2025-03-02,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1426,PROD-TOM-106,SELLER-FARMER-7,BUYER-RETAIL-2,Tomato,Hubballi,Karnataka,452.9,KG,32.11,30.84,30.84,2025-03-03,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1427,PROD-ONI-107,SELLER-FARMER-8,BUYER-RETAIL-3,Onion,Nashik,Maharashtra,136.4,KG,32.21,32.21,32.21,2025-03-04,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1428,PROD-POT-108,SELLER-FARMER-9,BUYER-RETAIL-4,Potato,Pune,Maharashtra,155.8,KG,21.65,20.4,20.4,2025-03-05,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1429,PROD-RIC-109,SELLER-FARMER-10,BUYER-RETAIL-5,Rice,Hubballi,Karnataka,380.1,KG,58.55,58.55,58.55,2025-03-06,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1430,PROD-WHE-110,SELLER-FARMER-11,BUYER-RETAIL-6,Wheat,Nashik,Maharashtra,414.0,KG,26.09,24.87,24.87,2025-03-07,DELIVERED,5,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1431,PROD-TOM-111,SELLER-FARMER-12,BUYER-RETAIL-7,Tomato,Hubballi,Karnataka,398.6,KG,27.91,27.91,27.91,2025-03-08,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1432,PROD-ONI-112,SELLER-FARMER-13,BUYER-RETAIL-8,Onion,Nashik,Maharashtra,167.9,KG,34.57,34.57,34.57,2025-03-09,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1433,PROD-POT-113,SELLER-FARMER-14,BUYER-RETAIL-9,Potato,Pune,Maharashtra,312.0,KG,21.98,21.98,21.98,2025-03-10,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1434,PROD-RIC-114,SELLER-FARMER-15,BUYER-RETAIL-10,Rice,Hubballi,Karnataka,485.1,KG,61.13,58.96,58.96,2025-03-11,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1435,PROD-WHE-115,SELLER-FARMER-1,BUYER-RETAIL-11,Wheat,Nashik,Maharashtra,353.5,KG,26.93,26.35,26.35,2025-03-12,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1436,PROD-TOM-116,SELLER-FARMER-2,BUYER-RETAIL-12,Tomato,Hubballi,Karnataka,301.1,KG,31.53,31.53,31.53,2025-03-13,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1437,PROD-ONI-117,SELLER-FARMER-3,BUYER-RETAIL-13,Onion,Nashik,Maharashtra,61.6,KG,30.48,29.72,29.72,2025-03-14,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1438,PROD-POT-118,SELLER-FARMER-4,BUYER-RETAIL-14,Potato,Pune,Maharashtra,163.2,KG,20.9,20.9,20.9,2025-03-15,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1439,PROD-RIC-119,SELLER-FARMER-5,BUYER-RETAIL-15,Rice,Hubballi,Karnataka,221.3,KG,56.57,56.57,56.57,2025-03-16,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1440,PROD-WHE-100,SELLER-FARMER-6,BUYER-RETAIL-16,Wheat,Nashik,Maharashtra,455.0,KG,26.79,26.79,26.79,2025-03-17,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1441,PROD-TOM-101,SELLER-FARMER-7,BUYER-RETAIL-17,Tomato,Hubballi,Karnataka,409.4,KG,31.44,28.5,28.5,2025-03-18,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1442,PROD-ONI-102,SELLER-FARMER-8,BUYER-RETAIL-18,Onion,Nashik,Maharashtra,312.1,KG,31.1,31.1,31.1,2025-03-19,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1443,PROD-POT-103,SELLER-FARMER-9,BUYER-RETAIL-19,Potato,Pune,Maharashtra,192.6,KG,24.6,24.6,24.6,2025-03-20,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1444,PROD-RIC-104,SELLER-FARMER-10,BUYER-RETAIL-20,Rice,Hubballi,Karnataka,94.3,KG,54.0,51.33,51.33,2025-03-21,DELIVERED,5,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1445,PROD-WHE-105,SELLER-FARMER-11,BUYER-RETAIL-21,Wheat,Nashik,Maharashtra,321.1,KG,25.05,25.05,25.05,2025-03-22,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1446,PROD-TOM-106,SELLER-FARMER-12,BUYER-RETAIL-22,Tomato,Hubballi,Karnataka,453.3,KG,30.59,28.05,28.05,2025-03-23,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1447,PROD-ONI-107,SELLER-FARMER-13,BUYER-RETAIL-23,Onion,Nashik,Maharashtra,199.0,KG,34.41,34.41,34.41,2025-03-24,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1448,PROD-POT-108,SELLER-FARMER-14,BUYER-RETAIL-24,Potato,Pune,Maharashtra,347.3,KG,22.76,22.76,22.76,2025-03-25,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1449,PROD-RIC-109,SELLER-FARMER-15,BUYER-RETAIL-25,Rice,Hubballi,Karnataka,117.9,KG,62.04,56.11,56.11,2025-03-26,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1450,PROD-WHE-110,SELLER-FARMER-1,BUYER-RETAIL-1,Wheat,Nashik,Maharashtra,369.0,KG,25.13,25.13,25.13,2025-03-27,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1451,PROD-TOM-111,SELLER-FARMER-2,BUYER-RETAIL-2,Tomato,Hubballi,Karnataka,264.7,KG,31.93,30.81,30.81,2025-03-28,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1452,PROD-ONI-112,SELLER-FARMER-3,BUYER-RETAIL-3,Onion,Nashik,Maharashtra,235.5,KG,36.09,36.09,36.09,2025-03-29,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1453,PROD-POT-113,SELLER-FARMER-4,BUYER-RETAIL-4,Potato,Pune,Maharashtra,445.8,KG,23.21,23.21,23.21,2025-03-30,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1454,PROD-RIC-114,SELLER-FARMER-5,BUYER-RETAIL-5,Rice,Hubballi,Karnataka,46.8,KG,54.97,54.97,54.97,2025-03-31,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1455,PROD-WHE-115,SELLER-FARMER-6,BUYER-RETAIL-6,Wheat,Nashik,Maharashtra,409.6,KG,25.69,25.69,25.69,2025-04-01,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1456,PROD-TOM-116,SELLER-FARMER-7,BUYER-RETAIL-7,Tomato,Hubballi,Karnataka,494.8,KG,29.69,28.93,28.93,2025-04-02,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1457,PROD-ONI-117,SELLER-FARMER-8,BUYER-RETAIL-8,Onion,Nashik,Maharashtra,75.9,KG,32.05,32.05,32.05,2025-04-03,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1458,PROD-POT-118,SELLER-FARMER-9,BUYER-RETAIL-9,Potato,Pune,Maharashtra,130.8,KG,22.45,22.45,22.45,2025-04-04,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1459,PROD-RIC-119,SELLER-FARMER-10,BUYER-RETAIL-10,Rice,Hubballi,Karnataka,229.3,KG,60.75,60.75,60.75,2025-04-05,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1460,PROD-WHE-100,SELLER-FARMER-11,BUYER-RETAIL-11,Wheat,Nashik,Maharashtra,355.6,KG,27.38,27.38,27.38,2025-04-06,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1461,PROD-TOM-101,SELLER-FARMER-12,BUYER-RETAIL-12,Tomato,Hubballi,Karnataka,490.6,KG,30.86,30.86,30.86,2025-04-07,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1462,PROD-ONI-102,SELLER-FARMER-13,BUYER-RETAIL-13,Onion,Nashik,Maharashtra,281.1,KG,32.57,32.57,32.57,2025-04-08,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1463,PROD-POT-103,SELLER-FARMER-14,BUYER-RETAIL-14,Potato,Pune,Maharashtra,203.5,KG,22.15,21.18,21.18,2025-04-09,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1464,PROD-RIC-104,SELLER-FARMER-15,BUYER-RETAIL-15,Rice,Hubballi,Karnataka,276.9,KG,58.15,52.59,52.59,2025-04-10,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1465,PROD-WHE-105,SELLER-FARMER-1,BUYER-RETAIL-16,Wheat,Nashik,Maharashtra,245.0,KG,24.05,21.74,21.74,2025-04-11,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1466,PROD-TOM-106,SELLER-FARMER-2,BUYER-RETAIL-17,Tomato,Hubballi,Karnataka,28.9,KG,28.54,28.54,28.54,2025-04-12,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1467,PROD-ONI-107,SELLER-FARMER-3,BUYER-RETAIL-18,Onion,Nashik,Maharashtra,238.4,KG,33.14,33.14,33.14,2025-04-13,DELIVERED,5,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1468,PROD-POT-108,SELLER-FARMER-4,BUYER-RETAIL-19,Potato,Pune,Maharashtra,40.0,KG,21.32,21.32,21.32,2025-04-14,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1469,PROD-RIC-109,SELLER-FARMER-5,BUYER-RETAIL-20,Rice,Hubballi,Karnataka,395.9,KG,58.66,56.33,56.33,2025-04-15,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1470,PROD-WHE-110,SELLER-FARMER-6,BUYER-RETAIL-21,Wheat,Nashik,Maharashtra,168.8,KG,24.41,23.24,23.24,2025-04-16,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1471,PROD-TOM-111,SELLER-FARMER-7,BUYER-RETAIL-22,Tomato,Hubballi,Karnataka,281.1,KG,29.21,27.84,27.84,2025-04-17,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1472,PROD-ONI-112,SELLER-FARMER-8,BUYER-RETAIL-23,Onion,Nashik,Maharashtra,109.6,KG,31.44,31.44,31.44,2025-04-18,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1473,PROD-POT-113,SELLER-FARMER-9,BUYER-RETAIL-24,Potato,Pune,Maharashtra,319.6,KG,23.29,23.29,23.29,2025-04-19,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1474,PROD-RIC-114,SELLER-FARMER-10,BUYER-RETAIL-25,Rice,Hubballi,Karnataka,374.9,KG,57.19,53.77,53.77,2025-04-20,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
