order_id,commodity,seller_type,buyer_type,location,state,quantity,unit,listed_price_per_unit,negotiated_price_per_unit,final_price_per_unit,order_date,order_status,fulfillment_days,delivery_outcome,platform_fee_inr
ORD-SYNTH-1575,Wheat,FARMER,BULK_PROCESSOR,Nashik,Maharashtra,936.11,KG,25.4,23.51,23.51,2025-10-15,COMPLETED,4,DELIVERED_ON_TIME,440.16
ORD-SYNTH-1576,Tomato,FPO,BULK_PROCESSOR,Hubballi,Karnataka,418.6,KG,27.66,27.28,27.28,2025-10-16,COMPLETED,2,DELIVERED_LATE,228.39
ORD-SYNTH-1577,Onion,FPO,RETAILER,Nashik,Maharashtra,982.02,KG,31.66,30.2,30.2,2025-10-16,COMPLETED,2,DELIVERED_ON_TIME,593.14
ORD-SYNTH-1578,Potato,FARMER,RETAILER,Pune,Maharashtra,3994.5,KG,24.89,23.61,23.61,2025-10-17,COMPLETED,5,DELIVERED_ON_TIME,1886.2
ORD-SYNTH-1579,Rice,FARMER,WHOLESALER,Hubballi,Karnataka,2559.92,KG,60.49,58.76,58.76,2025-10-17,COMPLETED,1,DELIVERED_ON_TIME,3008.42
ORD-SYNTH-1580,Wheat,FARMER,RETAILER,Nashik,Maharashtra,1296.65,KG,24.56,22.83,22.83,2025-10-18,COMPLETED,4,DELIVERED_LATE,592.05
ORD-SYNTH-1581,Tomato,FPO,RETAILER,Hubballi,Karnataka,4127.76,KG,29.61,27.63,27.63,2025-10-18,COMPLETED,3,DELIVERED_ON_TIME,2281.0
ORD-SYNTH-1582,Onion,FARMER,BULK_PROCESSOR,Nashik,Maharashtra,4197.43,KG,33.76,31.74,31.74,2025-10-19,COMPLETED,4,DELIVERED_ON_TIME,2664.53
ORD-SYNTH-1583,Potato,FPO,WHOLESALER,Pune,Maharashtra,1326.76,KG,22.6,22.59,22.59,2025-10-19,COMPLETED,3,DELIVERED_ON_TIME,599.43
ORD-SYNTH-1584,Rice,FPO,BULK_PROCESSOR,Hubballi,Karnataka,4918.14,KG,60.85,56.5,56.5,2025-10-20,COMPLETED,3,DELIVERED_ON_TIME,5557.5
ORD-SYNTH-1585,Wheat,FPO,WHOLESALER,Nashik,Maharashtra,2083.82,KG,26.79,26.65,26.65,2025-10-20,COMPLETED,1,DELIVERED_ON_TIME,1110.68
ORD-SYNTH-1586,Tomato,FARMER,WHOLESALER,Hubballi,Karnataka,2910.47,KG,30.15,28.56,28.56,2025-10-21,COMPLETED,1,DELIVERED_ON_TIME,1662.46
ORD-SYNTH-1587,Onion,FPO,RETAILER,Nashik,Maharashtra,1296.97,KG,31.94,31.9,31.9,2025-10-21,COMPLETED,2,DELIVERED_ON_TIME,827.47
ORD-SYNTH-1588,Potato,FARMER,WHOLESALER,Pune,Maharashtra,3308.9,KG,23.26,22.98,22.98,2025-10-22,COMPLETED,3,DELIVERED_ON_TIME,1520.77
ORD-SYNTH-1589,Rice,FARMER,RETAILER,Hubballi,Karnataka,922.37,KG,55.79,54.13,54.13,2025-10-22,COMPLETED,1,DELIVERED_ON_TIME,998.56
ORD-SYNTH-1590,Wheat,FPO,RETAILER,Nashik,Maharashtra,3143.95,KG,25.02,23.21,23.21,2025-10-23,COMPLETED,4,DELIVERED_ON_TIME,1459.42
ORD-SYNTH-1591,Tomato,FARMER,BULK_PROCESSOR,Hubballi,Karnataka,229.22,KG,27.21,25.72,25.72,2025-10-23,COMPLETED,2,DELIVERED_ON_TIME,117.91
ORD-SYNTH-1592,Onion,FPO,WHOLESALER,Nashik,Maharashtra,190.23,KG,33.54,31.9,31.9,2025-10-24,COMPLETED,2,DELIVERED_ON_TIME,121.37
ORD-SYNTH-1593,Potato,FARMER,RETAILER,Pune,Maharashtra,950.3,KG,23.17,22.26,22.26,2025-10-24,COMPLETED,3,DELIVERED_ON_TIME,423.07
ORD-SYNTH-1594,Rice,FARMER,WHOLESALER,Hubballi,Karnataka,1599.82,KG,58.94,56.4,56.4,2025-10-25,COMPLETED,3,DELIVERED_ON_TIME,1804.6
ORD-SYNTH-1595,Wheat,FARMER,BULK_PROCESSOR,Nashik,Maharashtra,2118.31,KG,25.43,25.14,25.14,2025-10-25,COMPLETED,2,DELIVERED_ON_TIME,1065.09
ORD-SYNTH-1596,Tomato,FARMER,RETAILER,Hubballi,Karnataka,219.29,KG,31.32,28.88,28.88,2025-10-26,COMPLETED,2,DELIVERED_ON_TIME,126.66
ORD-SYNTH-1597,Onion,FPO,BULK_PROCESSOR,Nashik,Maharashtra,3204.76,KG,31.12,30.93,30.93,2025-10-26,COMPLETED,2,DELIVERED_ON_TIME,1982.46
ORD-SYNTH-1598,Potato,FPO,BULK_PROCESSOR,Pune,Maharashtra,2075.42,KG,22.88,21.74,21.74,2025-10-27,COMPLETED,2,DELIVERED_ON_TIME,902.39
ORD-SYNTH-1599,Rice,FPO,BULK_PROCESSOR,Hubballi,Karnataka,1385.0,KG,59.63,55.27,55.27,2025-10-27,COMPLETED,2,DELIVERED_ON_TIME,1530.98
