lane_id,origin_location_id,origin_state,origin_district,destination_state,destination_city,destination_district,road_distance_km,freight_inr_per_quintal,fixed_lane_charge_inr,loading_inr_per_quintal,handling_inr_per_quintal,insurance_inr_per_quintal,expected_transit_days,mode,lane_type,use_case,effective_date,data_status
BLN-262FE3D66B,LOC-0D5274856D,Andaman and Nicobar Islands,South Andamans,Puducherry,Puducherry,Puducherry,1777,987.04,851,7,10,0.45,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-0783BB16F8,LOC-0D5274856D,Andaman and Nicobar Islands,South Andamans,Punjab,Ludhiana,Ludhiana,1713,968.76,1164,12,11,0.2,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-7CFFDCBB4F,LOC-0D5274856D,Andaman and Nicobar Islands,South Andamans,Rajasthan,Jaipur,Jaipur,1909,1056.68,577,8,12,0.35,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-6DF85E378F,LOC-0D5274856D,Andaman and Nicobar Islands,South Andamans,Sikkim,Gangtok,Gangtok,1845,1038.4,890,13,13,0.5,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-62C77B74B3,LOC-0D5274856D,Andaman and Nicobar Islands,South Andamans,Tamil Nadu,Chennai,Chennai,2041,1126.32,1203,9,14,0.25,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-94BCC8D701,LOC-0D5274856D,Andaman and Nicobar Islands,South Andamans,Telangana,Hyderabad,Hyderabad,1977,1079.04,616,14,15,0.4,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-DA78790053,LOC-0D5274856D,Andaman and Nicobar Islands,South Andamans,Tripura,Agartala,West Tripura,2173,1195.96,929,10,16,0.55,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-99CC65326A,LOC-0D5274856D,Andaman and Nicobar Islands,South Andamans,Uttar Pradesh,Lucknow,Lucknow,2109,1148.68,1242,6,17,0.3,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-E8D684E842,LOC-0D5274856D,Andaman and Nicobar Islands,South Andamans,Uttarakhand,Dehradun,Dehradun,2305,1265.6,655,11,18,0.45,6,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-5AFA613209,LOC-0D5274856D,Andaman and Nicobar Islands,South Andamans,West Bengal,Kolkata,Kolkata,2241,1218.32,968,7,19,0.2,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-450617F27F,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Andaman and Nicobar Islands,Port Blair,South Andamans,311,219.72,818,8,9,0.5,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-4CD845E1A6,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Andhra Pradesh,Vijayawada,NTR,39,93.28,1131,13,10,0.25,1,TRUCK,INTRA_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-D57579D5BB,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Arunachal Pradesh,Itanagar,Papum Pare,333,232.16,544,9,11,0.4,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-6E9D6B4A4E,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Assam,Guwahati,Kamrup Metro,529,349.08,857,14,12,0.55,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-761B10CDE9,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Bihar,Patna,Patna,465,301.8,1170,10,13,0.3,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-5877E0CC6F,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Chandigarh,Chandigarh,Chandigarh,401,283.52,583,6,14,0.45,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-BF87D2D636,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Chhattisgarh,Raipur,Raipur,597,371.44,896,11,15,0.2,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-5A298BAAAB,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Dadra And Nagar Haveli,533,353.16,1209,7,16,0.35,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-DE87356212,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Delhi,Delhi,New Delhi,729,441.08,622,12,17,0.5,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-B34E101D88,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Goa,Panaji,North Goa,665,422.8,935,8,18,0.25,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-F9A3D5DEB3,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Gujarat,Ahmedabad,Ahmedabad,861,510.72,1248,13,19,0.4,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-D0BD4679B9,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Haryana,Gurugram,Gurugram,797,492.44,661,9,20,0.55,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-5B4B30F4F7,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Himachal Pradesh,Shimla,Shimla,993,580.36,974,14,8,0.3,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-C94F67DF8F,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Jammu and Kashmir,Jammu,Jammu,929,562.08,1287,10,9,0.45,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-7B65591248,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Jharkhand,Ranchi,Ranchi,1125,650.0,700,6,10,0.2,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-62317F7FBB,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Karnataka,Bengaluru,Bengaluru Urban,1061,602.72,1013,11,11,0.35,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-F43BC54E9C,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Kerala,Kochi,Ernakulam,1257,719.64,426,7,12,0.5,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-9B9594F5A1,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Ladakh,Leh,Leh Ladakh,1193,672.36,739,12,13,0.25,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-823108D880,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Lakshadweep,Kavaratti,Lakshadweep District,1129,654.08,1052,8,14,0.4,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-16919D30EC,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Madhya Pradesh,Indore,Indore,1325,742.0,465,13,15,0.55,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-9D94203DD6,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Maharashtra,Mumbai,Mumbai,1261,723.72,778,9,16,0.3,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-14042DC886,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Manipur,Imphal,Imphal West,1457,811.64,1091,14,17,0.45,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-C5BD5663DD,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Meghalaya,Shillong,East Khasi Hills,1393,793.36,504,10,18,0.2,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-A8211E2FF5,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Mizoram,Aizawl,Aizawl,1589,881.28,817,6,19,0.35,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-2BBDCEE1B1,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Nagaland,Dimapur,Dimapur,1525,863.0,1130,11,20,0.5,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-B8DED230C3,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Odisha,Bhubaneswar,Khordha,1721,950.92,543,7,8,0.25,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-B79EADC4CE,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Puducherry,Puducherry,Puducherry,1657,932.64,856,12,9,0.4,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-200F385C80,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Punjab,Ludhiana,Ludhiana,1853,1020.56,1169,8,10,0.55,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-B7BF62CDE1,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Rajasthan,Jaipur,Jaipur,1789,1002.28,582,13,11,0.3,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-13044485A7,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Sikkim,Gangtok,Gangtok,1725,955.0,895,9,12,0.45,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-6454268172,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Tamil Nadu,Chennai,Chennai,1921,1071.92,1208,14,13,0.2,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-979F0F36BF,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Telangana,Hyderabad,Hyderabad,1857,1024.64,621,10,14,0.35,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-5AE9BCD831,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Tripura,Agartala,West Tripura,2053,1141.56,934,6,15,0.5,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-F7D8C7A34E,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Uttar Pradesh,Lucknow,Lucknow,1989,1094.28,1247,11,16,0.25,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-8F1B6C07AA,LOC-8E856935B9,Andhra Pradesh,Anakapalli,Uttarakhand,Dehradun,Dehradun,2185,1211.2,660,7,17,0.4,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-D929730497,LOC-8E856935B9,Andhra Pradesh,Anakapalli,West Bengal,Kolkata,Kolkata,2121,1163.92,973,12,18,0.55,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-5E1D989FF0,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Andaman and Nicobar Islands,Port Blair,South Andamans,324,227.48,837,9,12,0.55,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-2D2569389A,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Andhra Pradesh,Vijayawada,NTR,56,103.12,1150,14,13,0.3,1,TRUCK,INTRA_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-16E886ACF8,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Arunachal Pradesh,Itanagar,Papum Pare,346,239.92,563,10,14,0.45,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-2BA801D74C,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Assam,Guwahati,Kamrup Metro,542,356.84,876,6,15,0.2,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-5464296E83,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Bihar,Patna,Patna,478,309.56,1189,11,16,0.35,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-A55197BAE8,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Chandigarh,Chandigarh,Chandigarh,414,291.28,602,7,17,0.5,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-D570263277,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Chhattisgarh,Raipur,Raipur,610,379.2,915,12,18,0.25,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-964CA9A9A9,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Dadra And Nagar Haveli,546,360.92,1228,8,19,0.4,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-CF4400EDD2,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Delhi,Delhi,New Delhi,742,448.84,641,13,20,0.55,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-0E8E9B8E57,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Goa,Panaji,North Goa,678,430.56,954,9,8,0.3,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-FB1B7CC101,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Gujarat,Ahmedabad,Ahmedabad,874,518.48,1267,14,9,0.45,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-C32821028E,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Haryana,Gurugram,Gurugram,810,500.2,680,10,10,0.2,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-7A65B2541A,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Himachal Pradesh,Shimla,Shimla,1006,588.12,993,6,11,0.35,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-CD6C3E7C2F,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Jammu and Kashmir,Jammu,Jammu,942,540.84,406,11,12,0.5,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-41DD3E1A48,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Jharkhand,Ranchi,Ranchi,1138,657.76,719,7,13,0.25,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-8CB9FD94AC,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Karnataka,Bengaluru,Bengaluru Urban,1074,610.48,1032,12,14,0.4,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-8249FEDE94,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Kerala,Kochi,Ernakulam,1010,592.2,445,8,15,0.55,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-9FA5874C10,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Ladakh,Leh,Leh Ladakh,1206,680.12,758,13,16,0.3,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-B8C15C156F,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Lakshadweep,Kavaratti,Lakshadweep District,1142,661.84,1071,9,17,0.45,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-D823F4500E,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Madhya Pradesh,Indore,Indore,1338,749.76,484,14,18,0.2,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-ECB693FDC2,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Maharashtra,Mumbai,Mumbai,1274,731.48,797,10,19,0.35,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-F0591F76B1,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Manipur,Imphal,Imphal West,1470,819.4,1110,6,20,0.5,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-785ADC842E,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Meghalaya,Shillong,East Khasi Hills,1406,801.12,523,11,8,0.25,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-FB0FDFAFC6,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Mizoram,Aizawl,Aizawl,1602,889.04,836,7,9,0.4,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-EDC127CCB3,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Nagaland,Dimapur,Dimapur,1538,870.76,1149,12,10,0.55,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-2F929AC180,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Odisha,Bhubaneswar,Khordha,1734,958.68,562,8,11,0.3,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-810BC98756,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Puducherry,Puducherry,Puducherry,1670,940.4,875,13,12,0.45,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-80A9BA0BAC,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Punjab,Ludhiana,Ludhiana,1866,1028.32,1188,9,13,0.2,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-0387B4CEF4,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Rajasthan,Jaipur,Jaipur,1802,1010.04,601,14,14,0.35,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-B7C59593D3,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Sikkim,Gangtok,Gangtok,1738,962.76,914,10,15,0.5,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-0077CCEE47,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Tamil Nadu,Chennai,Chennai,1934,1079.68,1227,6,16,0.25,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-2A9ABA29C4,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Telangana,Hyderabad,Hyderabad,1870,1032.4,640,11,17,0.4,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-3AA8012666,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Tripura,Agartala,West Tripura,2066,1149.32,953,7,18,0.55,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-45C1F27B9D,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Uttar Pradesh,Lucknow,Lucknow,2002,1102.04,1266,12,19,0.3,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-F9E31E56E6,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,Uttarakhand,Dehradun,Dehradun,2198,1218.96,679,8,20,0.45,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-1C46C42C2D,LOC-DD49E1527E,Andhra Pradesh,Ananthapuramu,West Bengal,Kolkata,Kolkata,2134,1171.68,992,13,8,0.2,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-F1E5D230D9,LOC-557FEAA102,Andhra Pradesh,Annamayya,Andaman and Nicobar Islands,Port Blair,South Andamans,337,235.24,856,10,15,0.2,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-1B2234C9D9,LOC-557FEAA102,Andhra Pradesh,Annamayya,Andhra Pradesh,Vijayawada,NTR,73,112.96,1169,6,16,0.35,1,TRUCK,INTRA_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-AB3CB4F282,LOC-557FEAA102,Andhra Pradesh,Annamayya,Arunachal Pradesh,Itanagar,Papum Pare,359,247.68,582,11,17,0.5,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-14EB84C9A1,LOC-557FEAA102,Andhra Pradesh,Annamayya,Assam,Guwahati,Kamrup Metro,295,229.4,895,7,18,0.25,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-C02CC4D603,LOC-557FEAA102,Andhra Pradesh,Annamayya,Bihar,Patna,Patna,491,317.32,1208,12,19,0.4,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-A1F3F44353,LOC-557FEAA102,Andhra Pradesh,Annamayya,Chandigarh,Chandigarh,Chandigarh,427,299.04,621,8,20,0.55,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-0EAB641A54,LOC-557FEAA102,Andhra Pradesh,Annamayya,Chhattisgarh,Raipur,Raipur,623,386.96,934,13,8,0.3,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-A8F5085301,LOC-557FEAA102,Andhra Pradesh,Annamayya,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Dadra And Nagar Haveli,559,368.68,1247,9,9,0.45,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-4D60287314,LOC-557FEAA102,Andhra Pradesh,Annamayya,Delhi,Delhi,New Delhi,755,456.6,660,14,10,0.2,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-1D02C341C9,LOC-557FEAA102,Andhra Pradesh,Annamayya,Goa,Panaji,North Goa,691,438.32,973,10,11,0.35,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-5C5757A6FF,LOC-557FEAA102,Andhra Pradesh,Annamayya,Gujarat,Ahmedabad,Ahmedabad,887,526.24,1286,6,12,0.5,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-E6C2EA1F04,LOC-557FEAA102,Andhra Pradesh,Annamayya,Haryana,Gurugram,Gurugram,823,478.96,699,11,13,0.25,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-C5DD90E099,LOC-557FEAA102,Andhra Pradesh,Annamayya,Himachal Pradesh,Shimla,Shimla,1019,595.88,1012,7,14,0.4,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-68E21B314F,LOC-557FEAA102,Andhra Pradesh,Annamayya,Jammu and Kashmir,Jammu,Jammu,955,548.6,425,12,15,0.55,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-8DEB8F89AB,LOC-557FEAA102,Andhra Pradesh,Annamayya,Jharkhand,Ranchi,Ranchi,1151,665.52,738,8,16,0.3,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-4BCC31D379,LOC-557FEAA102,Andhra Pradesh,Annamayya,Karnataka,Bengaluru,Bengaluru Urban,1087,618.24,1051,13,17,0.45,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-257AE09043,LOC-557FEAA102,Andhra Pradesh,Annamayya,Kerala,Kochi,Ernakulam,1023,599.96,464,9,18,0.2,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-1240BBA82F,LOC-557FEAA102,Andhra Pradesh,Annamayya,Ladakh,Leh,Leh Ladakh,1219,687.88,777,14,19,0.35,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
